naṣāru,ištu,pānu,680-631,,ilku,maṣṣartu,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s59_44,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s59_37,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s59_36,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s59_38,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s59_40,Esarhaddon or Ashurbanipal,,,,x,x,,ninaṣṣar,pān,,ilki,maṣṣartu,,obl,NOUN,NOUN,http://oracc.org/saao/saa10/P334224,59,59,Because of the ilku-duty and the corvée work we cannot keep the watch of the king,,the scribes of Kilizi.,??,the scribes of Kilizi.,Statement,Literal,,AJ,Basic+,,,SAA 10 143,Scribes of Kilizi,,Kuyunjik (Nineveh),Scholarly Letter,
naṣāru,ina,rēšu,733-732,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s150_54,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s150_53,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s150_52,,,Tiglath-pileser III,x,,,,,,inaṣṣur,rēši,ina,,,,obl,,,http://oracc.org/saao/saa19/P224438,150,150,They [keep w]atch at the highest point [on] the other [sid]e (of the river [ina bat]-⸢ti⸣ am-me-te ina SAG [i]-⸢na⸣-ṣur),,,,,Statement,Literal,,AJ,Basic,,Rare example of rēšu = 'peak',SAA 19 012,Šarru-duri,the king,Nimrud (Kalhu),Administrative Letter,Nimrud
našû,ana,ahu,731-729,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s145_273,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s145_272,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s145_271,,,Tiglath-pileser III,x,,,,,,naṣa,ahīya,ana,,,,iobj,,,http://oracc.org/saao/saa19/P393660,145,145,,,,,,,,,,,,,SAA 19 132,unknown,the king,Nimrud (Kalhu),Administrative Letter,Babylonia
našû,ina,libbu,680-669,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s61_642,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s61_637,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s61_636,,,Esarhaddon,,,,x,,,išši,libbi,,,,,obl,,,http://oracc.org/saao/saa10/P334829,61,61,,,,,,,,,,,,,SAA 10 294,Urad-Gula,,Kuyunjik (Nineveh),Scholarly Letter,
našû,ištu,libbu,647*-XI,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s125_141,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s125_140,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s125_139,,,Ashurbanipal,,,,,x,,laššia,libbi,issu,,,,obl,,,http://oracc.org/saao/saa21/P423161,125,125,"""Let me take horses and mules from it",,,,,Wish,Basic+,,AJ,Basic,,,SAA 21 065,the king,elders of Elam,Kuyunjik (Nineveh),Administrative Letter,Nineveh
našû,ištu,libbu,721-705,Neo-Assyrian,ālu,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s82_187,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s82_182,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s82_181,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s82_183,,Sargon II,,x,,,,,naṣūni,libbi,issu,ālāni,,,obl,NOUN,,http://oracc.org/saao/saa19/P224496,82,82,,,,,,,,,,,,,SAA 19 193,Nabu-belu-ka’’in,the king,Nimrud (Kalhu),Administrative Letter,Kar-Šarrukin
našû,ištu,libbu,730,Neo-Assyrian,ēkallu,tillu,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s56_58,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s56_55,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s56_54,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s56_56,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s56_57,Tiglath-pileser III,x,,,,,,iṣṣa,libbi,issu,ēkalli,tillī,,obl,NOUN,NOUN,http://oracc.org/saao/saa19/P393707,56,56,,,,,,,,,,,,,SAA 19 007,the king,Belu-lu-dari,Nimrud (Kalhu),Administrative Letter,Nimrud
našû,ana,muhhu,669-631,Neo-Babylonian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s149_30,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s149_29,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s149_28,,,Ashurbanipal,,,,,x,,iššaʾ,muhhīya,ana,,,,obl,,,http://oracc.org/saao/saa18/P237776,149,149,"the sealed document of the king, my lord, which Aššur-ra'im-šarri brought to me",,,,,Statement,Literal,,EA,Basic,,,SAA 18 162,Kabtiya,the king,Kuyunjik (Nineveh),Administrative Letter,Babylon
našû,ana,muhhu,647-631,Neo-Babylonian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s123_169,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s123_167,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s123_166,,,Ashurbanipal,,,,,x,,iššû,muhhi,ana,(ZI.MEŠ-ia),,,iobj,,,http://oracc.org/saao/saa18/P237765,123,123,There are two men who have taken gold against my life ('hold gold against my life'),,,,,,Basic+,,EA,Basic+,,take out bounty,SAA 18 181,Nabu-balassu-iqbi,the king,Kuyunjik (Nineveh),Administrative Letter,Borsippa
našû,ina,muhhu,672-669,,bulṭu,šulmu,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s50_60,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s50_52,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s50_51,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s50_53,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s50_42,Esarhaddon,,,,x,,,anašši,muhhi,,bulṭi,šulmu,,obl,NOUN,NOUN,http://oracc.org/saao/saa10/P334058,50,50,,,,,,,,,,,,,SAA 10 320,Urad-Nanaya,,Kuyunjik (Nineveh),Scholarly Letter,
našû,ina,muhhu,672-669,,bulṭu,rēšu,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s50_60,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s50_52,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s50_51,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s50_53,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s50_59,Esarhaddon,,,,x,,,anašši,muhhi,,bulṭi,rēšu,,obl,NOUN,NOUN,http://oracc.org/saao/saa10/P334058,50,50,,,,,,,,,,,,,SAA 10 320,Urad-Nanaya,,Kuyunjik (Nineveh),Scholarly Letter,
našû,ina,muhhu,680-631,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s169_57,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s169_56,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s169_55,,,Esarhaddon or Ashurbanipal,,,,x,x,,inašši,muhhīšu,,,,,obl,,,http://oracc.org/saao/saa10/P334378,169,169,,,,,,,,,,,,,SAA 10 275,Nabu-nadin-šumi,,Kuyunjik (Nineveh),Scholarly Letter,
našû,ina,muhhu,680-631,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s125_52,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s125_47,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s125_46,,,Esarhaddon or Ashurbanipal,,,,x,x,,liššiu,muhhi,,,,,obl,,,http://oracc.org/saao/saa13/P334603,125,125,,,,,,,,,,,,,SAA 13 147,,,Kuyunjik (Nineveh),Priestly Letter,
našû,ina,muhhu,721-705,Neo-Assyrian,,urû,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s151_23,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s151_22,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s151_21,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s151_17,Sargon II,,x,,,,,naṣa,muhhīya,ina,,urû,,iobj,,NOUN,http://oracc.org/saao/saa19/P224495,151,151,"The guard Nabû-eṭiranni and Issar-šumu-ereš, a recruit of the team commander, brought me a team of Egyptian horses,",,,,,Statement,Literal,,EA,Basic,,,SAA 19 160,Bel-eriba?,the governor (of Calah,Nimrud (Kalhu),Administrative Letter,Nimrud
našû,ina,muhhu,721-705,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s82_35,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s82_34,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s82_33,,,Sargon II,,x,,,,,naṣūni,muhhīya,ina,,,,iobj,,,http://oracc.org/saao/saa19/P224496,82,82,one team of horse[s] and one team of mules is all they [have brought] to me.,,,,,Statement,Literal,,EA,Basic,,,SAA 19 193,Nabu-belu-ka’’in,the king,Nimrud (Kalhu),Administrative Letter,Kar-Šarrukin
našû,ina,muhhu,731-730,Neo-Assyrian,,unqu,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s174_48,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s174_47,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s174_46,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s174_41,Tiglath-pileser III,x,,,,,,naṣūni,muhhīni,ina,,unqi,,iobj,,NOUN,http://oracc.org/saao/saa19/P393638,174,174,"Opposite Nippur they brought us [the kin]g’s [sealed order], saying:",,,,,Statement,Literal,,EA,Basic,,,SAA 19 086,Aššur-šallimanni,the king,Nimrud (Kalhu),Administrative Letter,Arrapha
našû,ina,muhhu,731-730,Neo-Assyrian,marduk-apla-iddina,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_33,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_31,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_30,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_32,,Tiglath-pileser III,x,,,,,,naṣūni,muhhi,ina,Marduk-apla-iddina,,,iobj,PROPN,,http://oracc.org/saao/saa19/P224432,179,179,A le[tter of Za]kir was brought to Merodach-baladan,,,,,Statement,Literal,,EA,Basic,,,SAA 19 087,Aššur-šallimanni,the king,Nimrud (Kalhu),Administrative Letter,Arrapha
našû,ina,muhhu,731-730,Neo-Assyrian,marduk-apla-iddina,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_64,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_62,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_61,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_63,,Tiglath-pileser III,x,,,,,,naṣūninni,muhhi,ina,Marduk-apla-iddina,,,obl,PROPN,,http://oracc.org/saao/saa19/P224432,179,179,,,,,,,,,,,,,SAA 19 087,Aššur-šallimanni,the king,Nimrud (Kalhu),Administrative Letter,Arrapha
našû,ištu,muhhu,721-705,Neo-Assyrian,,sisû,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s82_251,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s82_250,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s82_249,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s82_248,Sargon II,,x,,,,,liššiu,muhhīya,issu,,sissê,,obl,,NOUN,http://oracc.org/saao/saa19/P224496,82,82,,,,,,,,,,,,,SAA 19 193,Nabu-belu-ka’’in,the king,Nimrud (Kalhu),Administrative Letter,Kar-Šarrukin
našû,ina,pānu,671,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s109_192,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s109_189,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s109_188,,,Esarhaddon,,,,x,,,anašši,pānīšunu,,,,,obl,,,http://oracc.org/saao/saa10/P334326,109,109,"If extra gold has come in, I shall check it in their presence (        
šúm-ma KUG.GI ut-ru e-tar-ba ina pa-ni-šú-nu re-eš KUG.GI a-na-áš-ši)",Mar-Issar,Esarhaddon?,Mar-Issar,Esarhaddon?,Statement,Literal,M,AJ,Basic,,,SAA 10 349,Mar-Issar,,Kuyunjik (Nineveh),Scholarly Letter,
našû,ištu,pānu,652-VII-3,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s72_109,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s72_107,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s72_106,,,Ashurbanipal,,,,,x,,inaššia,pān,issu,,,,obl,,,http://oracc.org/saao/saa21/P452064,72,72,"it is really [not] fair that one who is not able to collect horses, takes (them) from these (sources)",,,,,Statement+,Literal,,EA,Basic,,,SAA 21 080,the king,Nabû-šar-ahhešu?,Kuyunjik (Nineveh),Administrative Letter,Nineveh
našû,ištu,pānu,672-669,Neo-Assyrian,ilumma-leʾi,manû,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s169_7,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s169_5,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s169_4,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s169_6,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s169_3,Esarhaddon,,,,x,,,ittiši,pān,,Ilumma-leʾi,manê,,obl,PROPN,NOUN,http://oracc.org/saao/saa16/P334833,169,169,He took 6 minas worth [of gold from Ilumma-le'i]. (ultu pani),,,,,Statement,Literal,,EA,Basic,,Why našû ultu pāni insteal of laqû ?,SAA 16 067,unknown,the king,Kuyunjik (Nineveh),Administrative Letter,
našû,ana,pû,,Neo-Babylonian,,šarrūtu,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s155_33,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s155_35,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s155_34,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s155_32,Tiglath-pileser III,x,,,,,,iši,pîya,ana,,šarrūtu,,obl,,NOUN,http://oracc.org/saao/saa19/P224378,155,155,Take over the [king]ship by m[y] command!,,,,,Order+,Basic+,,AJ,Basic+,M,,SAA 19 149,unknown,the king,Nimrud (Kalhu),Administrative Letter,Babylonia
našû,ina,pūtu,731-730,Neo-Assyrian,nippur,unqu,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s174_48,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s174_44,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s174_43,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s174_45,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s174_41,Tiglath-pileser III,x,,,,,,naṣūni,pūt,ina,Nippur,unqi,,obl,PROPN,NOUN,http://oracc.org/saao/saa19/P393638,174,174,"Opposite Nippur they brought us [the kin]g’s [sealed order], saying:",,,,,Statement,Literal,,AJ,Basic,,Rare instance of ina pūt X = opposite X,SAA 19 086,Aššur-šallimanni,the king,Nimrud (Kalhu),Administrative Letter,Arrapha
našû,ina,qātu,680-631,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s32_44,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s32_43,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s32_42,,,Esarhaddon or Ashurbanipal,,,,x,x,,liššû,qātēšunu,,,,,obl,,,http://oracc.org/saao/saa13/P334871,32,32,they should raise the ...[GIŠ...] in their hands.,,,,,Wish++,Literal,,EA,Literal,,Uncertain if EA/AJ,SAA 13 185,Šuma-iddin,,Kuyunjik (Nineveh),Priestly Letter,
natāku,ina,libbu,672-669,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s165_58,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s165_56,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s165_55,,,Esarhaddon,,,,x,,,lunattiku,libbi,,,,,obl,,,http://oracc.org/saao/saa10/P334392,165,165,"The kanaktu and nikiptu oil which I dispatched should be first dripped [into the ear],",Urad-Nanaya,Esarhaddon?,Urad-Nanaya,Esarhaddon?,Wish,Literal,,EA,Basic,,,SAA 10 323,Urad-Nanaya,,Kuyunjik (Nineveh),Scholarly Letter,
nazāru,ina,pānu,672-669,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s28_153,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s28_152,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s28_151,,,Esarhaddon,,,,x,,,ussanziranni,pānīšu,,,,,obl,,,http://oracc.org/saao/saa16/P334154,28,28,"Kanunayu, the deputy, has made me out to be even more hateful to him,",,,,,Statement+,Literal,,EA,Basic,,Note perspective: to be odious + to be before him = to be odious to him,SAA 16 078,Mannu-ki-Libbali,the king,Kuyunjik (Nineveh),Administrative Letter,
pahāru,ina,libbu,671-670,Neo-Babylonian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s37_163,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s37_162,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s37_161,,,Esarhaddon,,,,x,,,uptahharū,libbi,ina,,,,obl,,,http://oracc.org/saao/saa18/P237257,37,37,They assemble [the]re,,,,,Statement+,Literal,,EA,Basic,,,SAA 18 101,unknown,the king,Kuyunjik (Nineveh),Administrative Letter,Babylonia
pahāru,ana,muhhu,681-669,Neo-Babylonian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s66_36,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s66_35,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s66_34,,,Esarhaddon,,,,x,,,liphurū,muhhīka,ana,,,,obl,,,http://oracc.org/saao/saa18/P237845,66,66,and let the people gather to you,,,,,Wish+,Literal,,AJ,Basic,,,SAA 18 113,Šumaya,the king,Kuyunjik (Nineveh),Administrative Letter,Babylon
pahāru,ana,muhhu,710-709,Neo-Babylonian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s175_96,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s175_95,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s175_94,,,Sargon II,,x,,,,,liphurūma,muhhīšu,ana,,,,obl,,,http://oracc.org/saao/saa17/P238352,175,175,people who are not his will rally against him,,,,,Wish,Literal,,EA,Basic+,,,SAA 17 082,Ana-Nabu-taklak?,the king,Kuyunjik (Nineveh),Administrative Letter,Borsippa
pahāru,ana,muhhu,710-709,Neo-Babylonian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s175_88,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s175_87,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s175_86,,,Sargon II,,x,,,,,liphurū,muhhīšu,ana,,,,obl,,,http://oracc.org/saao/saa17/P238352,175,175,so his people will rally against him,,,,,Wish,Literal,,EA,Basic+,,,SAA 17 082,Ana-Nabu-taklak?,the king,Kuyunjik (Nineveh),Administrative Letter,Borsippa
pahāru,ana,muhhu,710,Neo-Babylonian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s172_180,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s172_179,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s172_178,,,Sargon II,,x,,,,,iptahrū,muhhišunu,ana,,,,obl,,,http://oracc.org/saao/saa17/P238355,172,172,cities have gathered against them;,,,,,Statement,Literal,M,EA,Basic+,,Gather against,SAA 17 156,Ahi-nuri,the treasurer,Kuyunjik (Nineveh),Administrative Letter,Babylonia
palāhu,ina,ahu,670,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s103_71,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s103_70,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s103_69,,,Esarhaddon,,,,x,,,laplah,ahīya,,,,,obl,,,http://oracc.org/saao/saa10/P334300,103,103,revere (him) wholeheartedly with my arms (lifted in the gesture of blessing);,Adad-šumu-uṣur,Esarhaddon,Adad-šumu-uṣur,Esarhaddon,Wish+,Literal,,AJ,Basic,M,,SAA 10 198,Adad-šumu-uṣur,,Kuyunjik (Nineveh),Scholarly Letter,
palāhu,ina,libbu,672,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s118_150,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s118_144,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s118_143,,,Esarhaddon,,,,x,,,laplah,libbi,,,,,obl,,,http://oracc.org/saao/saa16/P334608,118,118,"may I revere the crown prince, my lord, with my arms and feet!",,,,,Wish++,Literal,,AJ,Basic,,ina libbi = by means of; interesting context; literary,SAA 16 034,Šumaya,the crown prince,Kuyunjik (Nineveh),Administrative Letter,
palāhu,ina,muhhu,667,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s99_18,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s99_12,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s99_11,,,Ashurbanipal,,,,,x,,ipallah,muhhi,,,,,obl,,,http://oracc.org/saao/saa10/P334489,99,99,,,,,,,,,,,,,SAA 10 057,Balasi,,Kuyunjik (Nineveh),Scholarly Letter,
palāhu,ištu,pānu,671,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s195_75,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s195_72,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s195_71,,,Esarhaddon,,,,x,,,ipallah,pāni,,,,,obl,,,http://oracc.org/saao/saa10/P334448,195,195,"the king, my lord, should not be af[raid] o[f it]",Nabû-ahhe-eriba,Esarhaddon,Nabû-ahhe-eriba,Esarhaddon,Statement,Literal,,AJ,Basic+,,,SAA 10 067,Nabu-ahhe-eriba,,Kuyunjik (Nineveh),Scholarly Letter,
palāhu,ištu,pānu,671,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s195_75,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s195_72,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s195_71,,,Esarhaddon,,,,x,,,ipallah,pāni,,,,,obl,,,http://oracc.org/saao/saa10/P334448,195,195,"the king, my lord, should not be af[raid] o[f it]",Nabû-ahhe-eriba,Esarhaddon,Nabû-ahhe-eriba,Esarhaddon,Statement,Literal,,AJ,Basic+,,,SAA 10 067,Nabu-ahhe-eriba,,Kuyunjik (Nineveh),Scholarly Letter,
